day,month,year,Estacion_1,Estacion_2,Estacion_3,Estacion_4,Estacion_5,Estacion_6,Estacion_7,Estacion_8,Estacion_9
12,6,1992,14,6.4,NA,3.7,NA,2.2,NA,1.5,NA
13,6,1992,9,6.2,NA,23.9,NA,2,NA,10.5,NA
14,6,1992,21,0,NA,1.1,NA,16.5,NA,18,NA
15,6,1992,0,0,NA,0,NA,0,NA,7.5,NA
16,6,1992,0,26.7,NA,13.1,NA,24.8,NA,0,NA
17,6,1992,19,60.8,NA,56.2,NA,69,NA,18.3,NA
18,6,1992,7,0,NA,32.6,NA,35,NA,37,NA
19,6,1992,3,50.6,NA,24.8,NA,21,NA,5,NA
20,6,1992,0,10.6,NA,11.6,NA,6.2,NA,59.6,NA
21,6,1992,2,0,NA,0,NA,0,NA,4.7,NA
22,6,1992,0,0,NA,0.2,NA,0,NA,3.6,NA
23,6,1992,87,10.4,NA,39.6,NA,12,NA,8.5,NA
24,6,1992,0,6.3,NA,0.2,NA,0.5,NA,0,NA
25,6,1992,11,7.7,NA,19.4,NA,0.2,NA,18,NA
26,6,1992,0,0,NA,0.5,NA,0.3,NA,35.3,NA
27,6,1992,88,27.7,NA,23.1,NA,41.2,NA,10.5,NA
28,6,1992,27,0.5,NA,7.1,NA,9.5,NA,0.6,NA
29,6,1992,3,5.5,NA,2.4,NA,2,NA,0,NA
30,6,1992,0,0,NA,0,NA,0,NA,0,NA
1,7,1992,0,0,NA,0,NA,0,0,0,0
2,7,1992,28,15,NA,13.8,NA,28.5,15,0.3,5
3,7,1992,1,0.4,NA,0.1,NA,1.4,46,2.5,0
4,7,1992,2,2,NA,2.7,NA,25,52,30.6,44
5,7,1992,0,0,NA,0,NA,0.4,0,36.9,16.3
6,7,1992,14,0,NA,16,NA,49.2,0,0.6,1.7
7,7,1992,48.4,27.5,NA,12.6,NA,34.5,0,8.1,4
8,7,1992,8,0.4,NA,5.3,NA,1,0,0.3,24
9,7,1992,8,25,NA,1.4,NA,2.2,0,4.8,0
10,7,1992,0,4.2,NA,5.1,NA,1.4,0,0,0
11,7,1992,0,0,NA,0.2,NA,1,0,0,0
12,7,1992,32,29.5,NA,75.7,NA,104,0,1.8,0
13,7,1992,30,27.4,NA,49.3,NA,12.2,0,38,23
14,7,1992,1,2.6,NA,19.7,NA,1.8,0,0.3,0
15,7,1992,15,15,NA,50.6,NA,10.2,59,1,9
16,7,1992,0,0,NA,3.9,NA,11.8,0,0,0
17,7,1992,19,37,NA,28.4,NA,30,32,0,9
18,7,1992,2.5,NA,NA,14.9,NA,0.6,20.5,0.2,0
19,7,1992,1,0.4,NA,15.8,NA,0.7,0,0.9,0
20,7,1992,10.6,4.8,NA,17.1,NA,24.4,0,6.9,0
21,7,1992,6.5,4.9,NA,11.7,NA,16,0,27.8,0
22,7,1992,15.3,4.4,NA,15.7,NA,15,11.5,5.1,0
23,7,1992,2,20,NA,17.6,NA,5.6,0,13.9,8
24,7,1992,0.5,0,NA,0.5,NA,0,NA,0,0
25,7,1992,2,3,NA,1.7,NA,0.5,0,0.8,0
26,7,1992,0,0,NA,0.3,NA,0.6,NA,0,0
27,7,1992,0,1.2,NA,2.7,NA,11.8,24,7.4,0
28,7,1992,0,4.8,NA,1.7,NA,1.2,NA,0.6,0
29,7,1992,2,3.5,NA,0,NA,0,11,16.6,0
30,7,1992,6,0,NA,0,NA,14.5,NA,0,0
31,7,1992,4.7,6.5,NA,17,NA,6.9,NA,91.3,47.5
1,8,1992,20,0,10.5,38.7,NA,19.8,NA,43.5,33
2,8,1992,9.2,3.8,0,2.9,NA,7,NA,2,0
3,8,1992,1.2,1.3,1.5,12.6,NA,0,NA,0,0
4,8,1992,8.5,1.8,0,12.3,NA,0.2,NA,15.8,14
5,8,1992,17,4.9,0,23.9,NA,1.2,NA,1.5,0
6,8,1992,7.3,10.7,0,19,NA,2.5,NA,0.2,0
7,8,1992,4.1,11.6,0,2.9,NA,2.6,NA,7.5,0
8,8,1992,5.5,0,0,16.4,NA,25,NA,23.9,50
9,8,1992,0,3,6.6,14,NA,20,NA,2.6,0
10,8,1992,0,5.2,17.3,42.3,NA,1.5,NA,0,0
11,8,1992,9.7,12,0,54.2,NA,42,NA,1.6,0
12,8,1992,11,0,0,0,NA,1,NA,1,14
13,8,1992,47.3,26.5,11.3,4.1,NA,15,NA,65.5,0
14,8,1992,1,2,4,0,NA,0,NA,0,0
15,8,1992,0,11.5,0,22.9,NA,1,NA,0,0
16,8,1992,5.3,0,0,0,NA,6.2,NA,0.5,0
17,8,1992,0,4.3,34.2,6,NA,0,NA,0,0
18,8,1992,0,1.6,0,1,NA,0,NA,0,0
19,8,1992,21.7,9.7,2,33,NA,47.9,NA,0,0
20,8,1992,0,3.1,0.2,0,NA,0,NA,0,0
21,8,1992,17,0.7,0,12,NA,7,NA,1.6,6.3
22,8,1992,20,2.7,4.6,4.3,NA,0,NA,20.9,0
23,8,1992,17.3,0,0,9.6,NA,8,NA,5.5,0
24,8,1992,0,1.5,6.3,50.7,NA,5.5,NA,0,0
25,8,1992,0,0,0,0,NA,0,NA,0,0
26,8,1992,1.5,0,0,23.9,NA,3.2,NA,28.3,0
27,8,1992,1,1.3,0.2,11.1,NA,3,NA,4.7,0
28,8,1992,0,1.4,0,0,NA,0.2,NA,0,11
29,8,1992,15.8,8.1,1,55.2,NA,23,NA,1.2,5
30,8,1992,8.8,NA,10.2,0.7,NA,3.6,NA,35,2
31,8,1992,0,NA,NA,0,NA,0,NA,0,0
1,9,1992,0,NA,NA,10.1,0,0,NA,0,1
2,9,1992,0,NA,NA,0,0,0,NA,0,0
3,9,1992,11.8,NA,NA,18.2,30,7,NA,53.5,4.4
4,9,1992,1,NA,NA,5.2,0.8,0.8,NA,0,3.5
5,9,1992,0,16.5,NA,1.4,9,44.5,NA,11.5,0
6,9,1992,63.8,35.5,NA,65.7,80,21,NA,127,0
7,9,1992,0,0,NA,7.6,0,5,NA,0,7
8,9,1992,4,0,NA,39.4,9,30,NA,10.3,0
9,9,1992,7,30.6,NA,28.5,27.8,22,NA,17.2,14.2
10,9,1992,0,1.1,NA,0.3,21,15,NA,0,0
11,9,1992,0,0,NA,0,0,0,NA,0,0
12,9,1992,0,1.3,NA,2.1,0,4,NA,0,0
13,9,1992,0,0,NA,18.5,0,0.2,NA,0,0
14,9,1992,8,64,NA,86.8,0.3,67.5,NA,37.4,0
15,9,1992,1,0,NA,22.6,5,9,NA,4.3,0
16,9,1992,0,0,NA,0,12,0,NA,0,0
17,9,1992,0,10.8,NA,0.3,0,0.5,NA,0,0
18,9,1992,0,0,NA,0,0,0,NA,0.5,0
19,9,1992,0,NA,NA,0,0,0,NA,5.6,33.9
20,9,1992,9.1,NA,NA,37.8,21,41.8,NA,0,0
21,9,1992,129,44.5,NA,59,15,32.8,NA,10.5,0
22,9,1992,27.9,1.4,NA,0.7,7,1,NA,1.9,0
23,9,1992,1.6,0,NA,0,0,0,NA,0,15.7
24,9,1992,0,NA,NA,3.3,0,32.4,NA,46,0
25,9,1992,0,0,NA,0,0,0,NA,0,0
26,9,1992,5.2,NA,NA,63.6,0.3,154.4,NA,1.8,9
27,9,1992,1,NA,NA,0,0,0,NA,18.2,67
28,9,1992,17.1,69.6,NA,67,9,52.3,NA,15.6,0
29,9,1992,0,0,NA,0,0,0,NA,0,0
30,9,1992,0,0,NA,0,0,0,NA,0,0
1,10,1992,0,0,NA,34.3,NA,0,0,0,0
2,10,1992,NA,0,NA,0,NA,0,NA,0,0
3,10,1992,NA,0,NA,0,NA,0,7.2,0,0.7
4,10,1992,0,0,NA,2,NA,5.6,5.5,1.2,0
5,10,1992,3.5,0,NA,18.1,NA,0,1.4,3.5,11
6,10,1992,6.8,4,NA,25,NA,0,0,0,0
7,10,1992,17,0,NA,24.7,NA,0,0.5,1.1,49.4
8,10,1992,0.4,24,NA,14.6,NA,22.2,1.5,40.6,7.2
9,10,1992,4.2,0.4,NA,1.8,NA,0.6,0,5.2,7.7
10,10,1992,0,0,NA,0,NA,0,0,0.6,0
11,10,1992,0,0,NA,0,NA,0,0,0,0
12,10,1992,19.5,0,NA,0,NA,0,0,0,0
13,10,1992,15.1,3,NA,8.6,NA,0.5,NA,0,0
14,10,1992,0,0.4,NA,0.8,NA,0,63,25,32.3
15,10,1992,4,0,NA,0,NA,0,13.2,7,20
16,10,1992,0,0,NA,0.1,NA,0,0,0,0
17,10,1992,20.4,3,NA,38.7,NA,2.4,18.3,0,0
18,10,1992,0,2.6,NA,41.3,NA,31,132.4,72.5,0
19,10,1992,0.2,4,NA,85.2,NA,48,0,17.8,0
20,10,1992,0,0,NA,0.1,NA,0,20.5,0.7,1.4
21,10,1992,0,0,NA,0,NA,0,0,13.5,0.4
22,10,1992,0,0,NA,10.2,NA,0,0,0,0
23,10,1992,0,1,NA,3.1,NA,6.2,0,0,9
24,10,1992,1.8,1.1,NA,18.8,NA,1.2,7.8,45.6,0
25,10,1992,0,0,NA,0,NA,0,NA,0,1
26,10,1992,22.2,0,NA,38.2,NA,53,68.6,13.4,9.6
27,10,1992,5.2,40,NA,17.1,NA,5.5,0,0,0
28,10,1992,0,0,NA,3,NA,0,0,0,0
29,10,1992,0,0,NA,0,NA,0,0,0,0
30,10,1992,0,0,NA,0,NA,0,0,0,0
31,10,1992,0,0,NA,0,NA,0,0,0,0
1,11,1992,0,NA,NA,0,NA,0,0,0,0
2,11,1992,0,NA,NA,0,NA,0,0,0,0
3,11,1992,0,NA,NA,0,NA,0,0,0,0
4,11,1992,0,NA,NA,0,NA,0,0,0,0
5,11,1992,25.2,NA,NA,50.7,NA,12,NA,0,0
6,11,1992,13.7,NA,NA,48.6,NA,72,21.8,14.5,49
7,11,1992,0,NA,NA,1.1,NA,0,0,5.6,21
8,11,1992,0.7,NA,NA,20.2,NA,14.2,0,0,0
9,11,1992,0.7,NA,NA,1.5,NA,8.6,0.5,0,0
10,11,1992,0,NA,NA,1.1,NA,0.4,31,0.7,0
11,11,1992,33,NA,NA,0.6,NA,0,0,3.6,0
12,11,1992,0,NA,NA,0.9,NA,1,0,0.4,0
13,11,1992,0,NA,NA,3.4,NA,0,0,0,0
14,11,1992,0,NA,NA,43.5,NA,32,50.7,3.5,0
15,11,1992,10.5,NA,NA,0,NA,0,0,0,0
16,11,1992,1.5,NA,NA,60.4,NA,58,26.4,4,0
17,11,1992,1.9,NA,NA,0.2,NA,0,2,12.1,11
18,11,1992,0,NA,NA,24.6,NA,14.5,13.3,17.5,0
19,11,1992,6.1,NA,NA,1.7,NA,1,0,0.2,0
20,11,1992,0.2,NA,NA,0.6,NA,1.6,0,0,0
21,11,1992,7.7,NA,NA,0.4,NA,0.5,0,0,0
22,11,1992,6.4,NA,NA,15.5,NA,5.5,31.2,4.4,0
23,11,1992,0,NA,NA,1.5,NA,0,0,0,0
24,11,1992,0,NA,NA,27.6,NA,0,0,0,0
25,11,1992,36.2,NA,NA,4.6,NA,34.5,1,6.6,2
26,11,1992,0.5,NA,NA,1,NA,9,1.2,4.4,0
27,11,1992,8.1,NA,NA,7.3,NA,75.2,3,0.3,0
28,11,1992,25.7,NA,NA,1.1,NA,26.4,0,2,0
29,11,1992,3.4,NA,NA,2.9,NA,21.8,1,2,0
30,11,1992,0.2,NA,NA,8.3,NA,72,0,0,0
1,12,1992,0,NA,NA,3.7,NA,0,NA,0,0
2,12,1992,0,NA,NA,34.8,NA,0,NA,0,0
3,12,1992,0,NA,NA,9.4,NA,0,NA,0,0
4,12,1992,0,NA,NA,0,NA,0,NA,0,0
5,12,1992,0,NA,NA,0.2,NA,0,NA,0,0
6,12,1992,0,NA,NA,10.1,NA,0,NA,0,0
7,12,1992,0,NA,NA,2.7,NA,3.5,NA,0,0
8,12,1992,0,NA,NA,0,NA,0,NA,0,0
9,12,1992,0,NA,NA,3.8,NA,0,NA,0,0
10,12,1992,0,NA,NA,7.5,NA,0,NA,0,0
11,12,1992,0,NA,NA,1,NA,0,NA,0,0
12,12,1992,0,NA,NA,5.4,NA,0,NA,0,0
13,12,1992,0,NA,NA,2.8,NA,0,NA,0,0
14,12,1992,0,NA,NA,42,NA,0,NA,0,0
15,12,1992,0,NA,NA,0,NA,0,NA,0,0
16,12,1992,0,NA,NA,69.1,NA,62,NA,0,0
17,12,1992,0,NA,NA,7.4,NA,6.4,NA,0,0
18,12,1992,0,NA,NA,4.1,NA,0,NA,0,0
19,12,1992,0,NA,NA,0,NA,0,NA,0,0
20,12,1992,0,NA,NA,0,NA,0,NA,0,0
21,12,1992,0,NA,NA,0,NA,0,NA,0,0
22,12,1992,0,NA,NA,0,NA,0,NA,0,0
23,12,1992,0,NA,NA,0,NA,0,NA,0,0
24,12,1992,0,NA,NA,0,NA,0,NA,0,0
25,12,1992,0,NA,NA,0,NA,0,NA,0,0
26,12,1992,0,NA,NA,0,NA,0,NA,0,0
27,12,1992,0,NA,NA,0,NA,0,NA,0,0
28,12,1992,0,NA,NA,1.2,NA,0,NA,0,0
29,12,1992,0,NA,NA,0,NA,0,NA,0,0
30,12,1992,0,NA,NA,0,NA,0,NA,0,0
31,12,1992,0,NA,NA,0,NA,0,NA,0,0
1,1,1993,0,NA,NA,0,0,0,NA,0,0
2,1,1993,0,NA,NA,26.9,0,1,NA,0,0
3,1,1993,0,NA,NA,5.4,0,0.4,NA,0,0
4,1,1993,0,NA,NA,0,60,0,0,0,0
5,1,1993,0,0,NA,1.7,70,0,0,0,0
6,1,1993,3.4,2.2,NA,35.8,21,0,0,0,0
7,1,1993,0.2,0,NA,0.5,25,0.5,0,0.6,0
8,1,1993,0,0,NA,0.7,115,0,0,0,0
9,1,1993,0,0,NA,0,42,0,0,0,0
10,1,1993,0,0,NA,0,5,0,0,0,0
11,1,1993,0,0,NA,0.8,13,2.5,0,0,0
12,1,1993,0,0,NA,0.3,0,0,0,0,0
13,1,1993,0,0,NA,1.5,30,0,0,0,0
14,1,1993,0,0,NA,0,11,0,0,0,0
15,1,1993,0,1.7,NA,1.3,0,0,0.5,0,0
16,1,1993,0,3.3,NA,6.2,31,0.5,0,0,0
17,1,1993,0,0,NA,18.9,15,2,9.8,11.6,0
18,1,1993,0,0,NA,1,0,0.8,0,0,0
19,1,1993,0,1.7,NA,0,28,0,0,0,0
20,1,1993,0,0,NA,0,110,0,0,0,0
21,1,1993,0,1.5,NA,0,0,0,0,0,0
22,1,1993,0,0,NA,0,70,0,0,0,0
23,1,1993,0,0,NA,0,17,0,0,0,0
24,1,1993,0,0,NA,0,0,0,0,0,0
25,1,1993,0,0,NA,0,48,0,0,0,0
26,1,1993,0,0,NA,0,58,1,0,0,0
27,1,1993,27.4,79.3,NA,28.4,0,62.5,0.7,0,0
28,1,1993,14.5,5.3,NA,13.5,26,2,20,18.7,11
29,1,1993,0.8,0,NA,0,0,2.8,1.5,1.9,0
30,1,1993,0,0,NA,0,0,0,0.7,0,0
31,1,1993,0.2,5.4,NA,2.4,0,6.2,0,0,0
1,2,1993,1.2,0.7,NA,2.6,NA,20,15.5,5.8,9.8
2,2,1993,3.2,23.7,NA,15.7,NA,31,26,21,0
3,2,1993,5.1,14.3,NA,39,NA,32.5,0,12.9,0
4,2,1993,1.2,0,NA,12.9,NA,0,6.5,4.6,0
5,2,1993,0,0,NA,0,NA,0,0,0,0
6,2,1993,0,0,NA,0,NA,0,0,0,0
7,2,1993,0,0,NA,0,NA,0,0,0,13
8,2,1993,0,0,NA,0,NA,0,0,0,0
9,2,1993,0,0,NA,0,NA,0,0,0,0
10,2,1993,0,0,NA,0,NA,0,0,0,0
11,2,1993,0,0,NA,0,NA,0,0,0,0
12,2,1993,0,1.4,NA,0.5,NA,0.6,0,0,0
13,2,1993,0,0,NA,0,NA,0,0,0,0
14,2,1993,0,0,NA,0,NA,0,0,0,0
15,2,1993,0,0,NA,0,NA,0,0,0,0
16,2,1993,0,0,NA,0,NA,0,0,0,0
17,2,1993,0.9,0,NA,0,NA,0,0,0,0
18,2,1993,0,0,NA,0,NA,0,0,0,0
19,2,1993,0,0,NA,0,NA,0,0,0,0
20,2,1993,0,0,NA,0,NA,0,0,0,0
21,2,1993,0,0,NA,0,NA,0,0,0.9,0
22,2,1993,0,0,NA,0,NA,0,0,0.3,0
23,2,1993,0.3,0,NA,0.5,NA,6.2,0,0,0
24,2,1993,0,1,NA,1.7,NA,32,0.8,15,0
25,2,1993,6,0,NA,14.1,NA,21,1.3,6.8,0
26,2,1993,0,0,NA,0.6,NA,0,0,0,0
27,2,1993,NA,0,NA,7.7,NA,0,0,0.2,0
28,2,1993,NA,0,NA,0,NA,0,0,0,0
1,3,1993,0,0,NA,0,0,0,0,0,0
2,3,1993,0,0,NA,0,0,0,0,0,0
3,3,1993,19,0,NA,1.3,3.2,0,0,0,0
4,3,1993,0.7,0.7,NA,12.7,0.5,0,0,0,0
5,3,1993,3.1,10.1,NA,43.4,27.7,7,4.2,24.9,0
6,3,1993,30.1,5.5,NA,8.2,4.4,0,3.5,0,0
7,3,1993,14.1,6,NA,10,1.4,5.5,0,11,13.9
8,3,1993,0.8,9.8,NA,76.6,35.6,13,12.8,40.5,23
9,3,1993,9.7,19.6,NA,29.5,0.3,7.8,21.5,4.8,5
10,3,1993,0,0.8,NA,13.6,0,1.6,3,4.9,13
11,3,1993,15.5,3.5,NA,0.7,5.5,11.2,21.5,10.3,19.1
12,3,1993,0.7,0,NA,29.7,5.1,5.8,3.9,1.7,3.2
13,3,1993,2,0,NA,24.1,0,7,2.4,4.7,4.3
14,3,1993,11,0,NA,0.2,6.5,7,2,9.7,0
15,3,1993,0,0,NA,0,0,0,0,0,0
16,3,1993,0,0,NA,0,0,0,0,0,0
17,3,1993,0,0,NA,0,0,0,0,0,0
18,3,1993,0,0,NA,0,0.5,0.2,0,0,0
19,3,1993,43.1,0,NA,6.7,27,6.5,12.3,2,6.7
20,3,1993,9.5,0,NA,29.5,88.6,0,NA,0.3,5.1
21,3,1993,7.4,0,NA,19.6,5.8,0,15.5,27.5,2.3
22,3,1993,31,0,NA,0,2.2,0,1.5,10.5,12.5
23,3,1993,46,80,NA,16.1,37.8,88.5,24.5,3.7,7.7
24,3,1993,0,0,NA,0,12.3,0,2.4,1.7,4.8
25,3,1993,13,0,NA,2.5,0.6,4.4,0,2,0
26,3,1993,0,0,NA,28.7,5.4,6,5.1,1.7,0
27,3,1993,5.5,0,NA,2.6,0,18,0,1.1,0
28,3,1993,4,15.5,NA,2.2,0.1,0,0,12.5,0
29,3,1993,0,0,NA,0.1,0,0,0,0,0
30,3,1993,0,0,NA,2.9,0,1.8,0,0,0
31,3,1993,23.9,0,NA,0.1,NA,0.6,2.8,0,0
1,4,1993,89.2,NA,NA,41,NA,31.5,1.6,54.5,0
2,4,1993,5.6,NA,NA,43.6,NA,11.5,0,3.9,0
3,4,1993,0,NA,NA,11.9,NA,21,0,1.7,0
4,4,1993,0,NA,NA,1.4,NA,0,0,0.5,0
5,4,1993,0,NA,NA,1.5,NA,0,0,0,0
6,4,1993,2.7,NA,NA,36.4,NA,0,0,0,0
7,4,1993,29.2,NA,NA,61.5,NA,119,29.5,23.6,50
8,4,1993,0.5,NA,NA,2.1,NA,1.8,3.5,1.6,0
9,4,1993,2.3,NA,NA,11.2,NA,8.5,26.2,0.5,0
10,4,1993,5.5,NA,NA,13.7,NA,24,7.5,2.6,5
11,4,1993,3,NA,NA,42.9,NA,40.2,29.3,52.5,5.6
12,4,1993,0.8,NA,NA,0.7,NA,0.5,0,11.7,0
13,4,1993,0,NA,NA,13.3,NA,0,7,0.5,0
14,4,1993,6.2,NA,NA,0.8,NA,33,55.6,20,74
15,4,1993,2.7,NA,NA,22,NA,2.8,2.7,0.7,0
16,4,1993,0.2,NA,NA,0.5,NA,0,0,0.5,0
17,4,1993,3.2,NA,NA,30.2,NA,73.5,9.5,37,10.9
18,4,1993,18.8,NA,NA,24.8,NA,2.5,50.5,37,18.5
19,4,1993,1.9,NA,NA,1.4,NA,0,2.9,0.4,0
20,4,1993,7,NA,NA,38.8,NA,16.5,6.8,1.5,17
21,4,1993,23.2,NA,NA,6.8,NA,4.5,45,7.9,0
22,4,1993,45,NA,NA,59.9,NA,37.5,37.2,NA,13.5
23,4,1993,0,NA,NA,0,NA,1.4,6.5,35,0
24,4,1993,26.3,NA,NA,75.4,NA,1.2,0,0,0
25,4,1993,3.4,NA,NA,95,NA,21.5,8.8,42.5,8.5
26,4,1993,0,NA,NA,20.9,NA,0,0,0,0
27,4,1993,0,NA,NA,47,NA,55.5,66.2,7.8,15
28,4,1993,0,NA,NA,1.4,NA,0.4,0,26.4,0
29,4,1993,0,NA,NA,10.8,NA,7.2,59.2,62.5,0
30,4,1993,22.5,NA,NA,68.3,NA,6,0,10.8,0
1,5,1993,1.8,NA,NA,29.9,0.5,42.5,4.9,2.7,0
2,5,1993,5.6,NA,NA,29.2,0,15.5,41.2,85,8.7
3,5,1993,9.1,NA,NA,0,7.8,0,0,1,8
4,5,1993,0,NA,NA,8.9,9.4,3.6,8,7,2.4
5,5,1993,3.7,NA,NA,0.2,30,0,0,0.2,0
6,5,1993,6.4,NA,NA,12.8,6,16,97.5,59.4,37.5
7,5,1993,1.8,NA,NA,0.7,44,0.5,0,0,0
8,5,1993,0,NA,NA,0.7,0,0.6,0,0,0
9,5,1993,9,NA,NA,0.1,10.5,44.5,6,13.5,3.6
10,5,1993,0,NA,NA,0,26,0,0,0,0
11,5,1993,0,NA,NA,1.2,NA,1,7.2,21.7,30
12,5,1993,0,NA,NA,24.7,0.5,10,0,14.4,0
13,5,1993,0,NA,NA,22.3,17,22.8,2.8,0.2,0.5
14,5,1993,57.8,NA,NA,18.8,3.7,1.2,0,0.5,0
15,5,1993,36,NA,NA,38.7,46,22,4.8,0.4,0
16,5,1993,6.9,NA,NA,28.1,5.2,51.1,37.8,18.5,22
17,5,1993,1,NA,NA,2.2,17,10.5,42.4,51,14.5
18,5,1993,1.7,NA,NA,57.8,0,22,7.5,2.5,8
19,5,1993,22.8,NA,NA,0.6,6.5,0,0,0,0
20,5,1993,2.2,NA,NA,0.6,0.3,2,24.5,14.5,0
21,5,1993,39.7,NA,NA,0.1,1.8,0,0,1.5,0
22,5,1993,19.9,NA,NA,12.1,11.1,0,16.7,21.4,77
23,5,1993,0,NA,NA,0.2,1.8,15,0,0.3,0
24,5,1993,0,NA,NA,0.3,0.3,16.4,42.4,28.4,17
25,5,1993,0,NA,NA,6.5,0.5,5.5,0,7.6,0
26,5,1993,38,NA,NA,35.6,3.1,11,7.5,0,1.2
27,5,1993,0.2,NA,NA,18.7,16.3,64,24.2,2.5,0
28,5,1993,3.2,NA,NA,19.6,23,1,0,15.7,2.1
29,5,1993,0,NA,NA,0.1,0.6,0,NA,0,1.2
30,5,1993,0,NA,NA,0.1,25.8,0,0,0,0.5
31,5,1993,0.2,NA,NA,37.2,19,55,0,3.7,13.5
1,6,1993,0,0,NA,0.2,NA,7,0,0.3,0
2,6,1993,0,NA,NA,0,NA,0.8,0,20.8,2.3
3,6,1993,2.5,NA,NA,0,NA,0,0.5,0,3.3
4,6,1993,21.7,8.8,NA,8.7,NA,24.8,8.1,5.6,4
5,6,1993,12.3,NA,NA,0,NA,9,NA,2.1,6.4
6,6,1993,17.6,NA,NA,16.9,NA,5.4,29.4,10,0.8
7,6,1993,3.7,63.7,NA,8.9,NA,10.4,NA,0,0
8,6,1993,12.3,30,NA,3.7,NA,3.5,NA,2.8,9.5
9,6,1993,10,NA,NA,20.3,NA,4.5,NA,0.2,1.1
10,6,1993,7.8,86,NA,60.5,NA,31.5,NA,1.3,10.5
11,6,1993,0,25.9,NA,37.5,NA,46.5,NA,2.7,1.9
12,6,1993,NA,6,NA,8.9,NA,3.5,NA,16.3,9.2
13,6,1993,NA,NA,NA,1.1,NA,0.8,NA,0,0
14,6,1993,5.3,55.2,NA,44.7,NA,14.5,NA,125,22
15,6,1993,21.4,75.3,NA,27.8,NA,10.5,130,13,4.8
16,6,1993,0,0,NA,16.4,NA,8,4.7,0.8,32.5
17,6,1993,1,3,NA,16.9,NA,6.8,0,6.1,0.6
18,6,1993,64.8,13,NA,19.9,NA,4,24.1,35.5,10.5
19,6,1993,4.5,0.5,NA,7.9,NA,3.4,9.8,3,39.4
20,6,1993,0.9,7,NA,5.2,NA,0.6,25,30.9,16.1
21,6,1993,0,0,NA,0,NA,0,NA,5.2,9.8
22,6,1993,3.4,20.2,NA,10,NA,5,NA,6.9,2.6
23,6,1993,0,0.4,NA,2.9,NA,0,35.2,7.2,0
24,6,1993,5.4,8.2,NA,21.6,NA,10.5,NA,0,0
25,6,1993,56.5,14.7,NA,25.9,NA,15,12.2,85.5,47.6
26,6,1993,0.7,NA,NA,4.8,NA,0,26.5,0,0
27,6,1993,0,3,NA,0.4,NA,0,0,0,0
28,6,1993,10,0,NA,2.3,NA,0.5,1,0,0
29,6,1993,42.3,8.6,NA,34.7,NA,7.5,0,0,1
30,6,1993,0,0,NA,0.1,NA,0,10,3.4,19.1
1,7,1993,0,0,NA,0,NA,0,2.5,4.3,8
2,7,1993,0.4,NA,NA,8,NA,0.1,21.8,0,0
3,7,1993,15.6,NA,NA,72,NA,18.8,0,0,3.8
4,7,1993,5.4,NA,NA,66.4,NA,95.2,0,6.1,0
5,7,1993,5.1,0,NA,1.7,NA,0.8,4.8,23.2,33
6,7,1993,0,NA,NA,0,NA,0.5,54.7,0,0
7,7,1993,9.5,8,NA,27.6,NA,24,0,1.2,1.7
8,7,1993,24.8,10.5,NA,18.9,NA,11.5,32.9,8.1,0
9,7,1993,11.7,0,NA,21.8,NA,14.5,17.4,15.5,35.3
10,7,1993,NA,10.9,NA,12.1,NA,11.5,67,72.8,21.3
11,7,1993,0,1.2,NA,1.1,NA,2,7,9.3,0
12,7,1993,0,0,NA,19.6,NA,8.5,23,0,17.6
13,7,1993,0.2,0,NA,4.6,NA,2.5,NA,11.1,46.5
14,7,1993,61.2,33.8,NA,20.6,NA,65.5,NA,2.7,0
15,7,1993,9,50.5,NA,50.8,NA,19.2,0,36.8,20.5
16,7,1993,0,NA,NA,1.4,NA,0.8,0,1.2,0
17,7,1993,0,0,NA,0.2,NA,0.4,0,0,0.7
18,7,1993,6.4,2.5,NA,14.6,NA,4,11.5,1.8,18.4
19,7,1993,28.6,NA,NA,5.6,NA,6.5,32.1,122.2,25
20,7,1993,1.6,125.5,NA,1.5,NA,12.5,0,9.5,9
21,7,1993,31.5,2.9,NA,3.1,NA,38.6,0,0,4.2
22,7,1993,1.2,34.3,NA,3.8,NA,4,11.6,29.5,18.4
23,7,1993,3.7,7.8,NA,31.2,NA,28,NA,46,38
24,7,1993,7.6,2.2,NA,131.2,NA,11,42.9,4.7,0
25,7,1993,29.4,NA,NA,25.6,NA,85,22.4,24.1,22.5
26,7,1993,0,0,NA,0,NA,0,0,0,0
27,7,1993,0.2,4,NA,1,NA,0,0,0,0
28,7,1993,7.4,1,NA,27.2,NA,30,4.1,2.1,0
29,7,1993,15.2,NA,NA,29.3,NA,12.5,69.2,0,23.5
30,7,1993,1.8,38.8,NA,4.2,NA,1,16,0,12.2
31,7,1993,0,6,NA,10,NA,10.5,1.4,11.4,34.7
1,8,1993,88.9,0,NA,5.7,NA,1,2.5,10,3.9
2,8,1993,0.3,0,NA,12.6,NA,0.4,2.1,0,1.1
3,8,1993,0,0,NA,0.6,NA,0,1.3,0,0.4
4,8,1993,0,0,NA,0,NA,0,1.6,0.8,1.2
5,8,1993,0,0,NA,2.6,NA,0,2.1,6.1,2.9
6,8,1993,0,0,NA,0,NA,0,0,0,0
7,8,1993,NA,0,NA,0,NA,0,4,0,0.5
8,8,1993,NA,86.4,NA,103.6,NA,30,44.5,22,0
9,8,1993,0.7,0,NA,23.2,NA,26,77.3,0,15.6
